employee_id,home_area,area_type,latitude,longitude,nearest_station,nearest_station_area,nearest_station_mode,nearest_station_lines,station_connectivity_score,home_to_work_km,home_to_station_m,station_access_category,destination_station_to_work_m,number_of_transfers,estimated_wait_time_min,origin_walk_time_min,transit_time_min,transfer_time_min,destination_walk_time_min,base_commute_time_min,delay_buffer_min,risk_adjusted_commute_time_min,base_commute_group,risk_adjusted_commute_group,delay_impact,crosses_45_min_after_delay,commute_time_score,station_access_score,transfer_score,reliability_score,adoption_score,adoption_potential
EMP0093,Hamburg-Wandsbek,urban,53.601774,10.144705,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.32,6105.0,Poor,884.0,0,6.0,76.3,35.1,0,11.1,128.4,15,143.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0094,Hamburg-Eimsbuettel,urban,53.549188,9.987963,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,16.96,507.0,Good,884.0,0,4.0,6.3,34.2,0,11.1,55.6,15,70.6,46-60 min,60+ min,Minor impact,False,18,18,20,10,66,High
EMP0095,Hamburg-Altona,urban,53.56896,9.972228,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.78,1442.0,Acceptable,884.0,1,5.0,18.0,22.3,7,11.1,63.4,15,78.4,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0096,Hamburg-Harburg,outer_urban,53.433217,9.998014,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,29.87,2576.0,Poor,884.0,2,5.0,32.2,38.2,14,11.1,100.5,15,115.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0097,Hamburg-Eimsbuettel,urban,53.596434,9.919431,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.47,4751.0,Poor,884.0,0,5.0,59.4,29.4,0,11.1,104.9,15,119.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0098,Norderstedt,near_workplace,53.718023,9.97587,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.9,1576.0,Poor,884.0,0,4.0,19.7,0.0,0,11.1,34.8,15,49.8,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0099,Norderstedt,near_workplace,53.712326,10.043484,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,4.05,3370.0,Poor,884.0,0,4.0,42.1,0.0,0,11.1,57.2,15,72.2,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0100,Bad Oldesloe,regional,53.802552,10.431087,Bad Oldesloe,Bad Oldesloe,Regional,RE,0.65,31.42,3864.0,Poor,884.0,2,10.0,48.3,37.6,14,11.1,120.9,15,135.9,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0101,Kaltenkirchen,outer_suburban,53.806436,9.939035,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,12.03,3362.0,Poor,884.0,1,9.0,42.0,16.3,7,11.1,85.4,15,100.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0102,Pinneberg,suburban,53.675189,9.748214,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,15.84,3985.0,Poor,884.0,1,7.0,49.8,19.4,7,11.1,94.3,15,109.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0103,Hamburg-Altona,urban,53.557903,9.937242,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.29,673.0,Good,884.0,1,4.0,8.4,24.2,7,11.1,54.7,15,69.7,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0104,Bad Oldesloe,regional,53.788295,10.345482,Bad Oldesloe,Bad Oldesloe,Regional,RE,0.65,25.61,3144.0,Poor,884.0,2,10.0,39.3,37.6,14,11.1,111.9,15,126.9,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0105,Quickborn,suburban,53.727509,9.941332,Quickborn,Quickborn,AKN,A1,0.7,4.04,2486.0,Poor,884.0,1,9.0,31.1,11.4,7,11.1,69.5,15,84.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0106,Quickborn,suburban,53.730628,9.846688,Quickborn,Quickborn,AKN,A1,0.7,9.63,3770.0,Poor,884.0,1,9.0,47.1,11.4,7,11.1,85.6,15,100.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0107,Hamburg-Wandsbek,urban,53.55738,10.065624,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.91,1628.0,Poor,884.0,0,6.0,20.4,35.1,0,11.1,72.5,15,87.5,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0108,Hamburg-Altona,urban,53.546624,9.978449,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,17.25,1189.0,Acceptable,884.0,0,4.0,14.9,34.2,0,11.1,64.1,15,79.1,60+ min,60+ min,No impact,False,8,10,20,20,58,Medium
EMP0109,Norderstedt,near_workplace,53.69629,10.036993,Richtweg,Norderstedt,U-Bahn,U1,0.85,3.5,2768.0,Poor,884.0,0,6.0,34.6,3.2,0,11.1,54.9,15,69.9,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0110,Kaltenkirchen,outer_suburban,53.831851,9.944424,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.71,1288.0,Acceptable,884.0,1,10.0,16.1,25.9,7,11.1,70.0,15,85.0,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0111,Hamburg-Wandsbek,urban,53.604053,10.083534,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,12.67,3225.0,Poor,884.0,1,5.0,40.3,27.4,7,11.1,90.7,15,105.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0112,Hamburg-City,urban,53.573936,9.963695,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.27,2229.0,Poor,884.0,1,5.0,27.9,22.3,7,11.1,73.2,15,88.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0113,Hamburg-Altona,urban,53.566012,9.985487,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.09,629.0,Good,884.0,1,5.0,7.9,22.3,7,11.1,53.2,15,68.2,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0114,Hamburg-Barmbek,urban,53.56763,10.050878,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.54,1170.0,Acceptable,884.0,0,6.0,14.6,35.1,0,11.1,66.7,15,81.7,60+ min,60+ min,No impact,False,8,10,20,20,58,Medium
EMP0115,Hamburg-City,urban,53.559178,9.987871,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.85,201.0,Excellent,884.0,1,5.0,2.5,22.3,7,11.1,47.9,15,62.9,46-60 min,60+ min,Minor impact,False,18,25,14,10,67,High
EMP0116,Henstedt-Ulzburg,outer_suburban,53.798483,10.040969,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.38,3986.0,Poor,884.0,1,9.0,49.8,16.3,7,11.1,93.2,15,108.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0117,Quickborn,suburban,53.738977,9.949295,Quickborn,Quickborn,AKN,A1,0.7,4.75,3108.0,Poor,884.0,1,9.0,38.9,11.4,7,11.1,77.3,15,92.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0118,Quickborn,suburban,53.731538,9.920695,Quickborn,Quickborn,AKN,A1,0.7,5.36,1100.0,Acceptable,884.0,1,9.0,13.7,11.4,7,11.1,52.2,15,67.2,46-60 min,60+ min,Minor impact,False,18,10,14,10,52,Medium
EMP0119,Hamburg-Wandsbek,urban,53.591119,10.130843,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.62,4720.0,Poor,884.0,0,6.0,59.0,35.1,0,11.1,111.1,15,126.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0120,Hamburg-Harburg,outer_urban,53.4674,10.00783,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,26.1,1688.0,Poor,884.0,2,5.0,21.1,38.2,14,11.1,89.4,15,104.4,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0121,Hamburg-Barmbek,urban,53.600401,10.020866,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,11.51,2133.0,Poor,884.0,1,5.0,26.7,27.4,7,11.1,77.1,15,92.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0122,Pinneberg,suburban,53.65289,9.811344,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,12.64,953.0,Good,884.0,1,7.0,11.9,19.4,7,11.1,56.4,15,71.4,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0123,Norderstedt,near_workplace,53.695417,10.019466,Richtweg,Norderstedt,U-Bahn,U1,0.85,2.4,1611.0,Poor,884.0,0,6.0,20.1,3.2,0,11.1,40.4,15,55.4,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0124,Hamburg-Eimsbuettel,urban,53.563417,9.941103,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,15.64,1332.0,Acceptable,884.0,1,4.0,16.6,24.2,7,11.1,62.9,15,77.9,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0125,Norderstedt,near_workplace,53.733543,9.95712,Quickborn,Quickborn,AKN,A1,0.7,3.98,3506.0,Poor,884.0,1,9.0,43.8,11.4,7,11.1,82.3,15,97.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0126,Hamburg-Wandsbek,urban,53.595252,10.097895,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.0,3293.0,Poor,884.0,0,6.0,41.2,35.1,0,11.1,93.3,15,108.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0127,Hamburg-Altona,urban,53.571238,9.966646,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.55,1888.0,Poor,884.0,1,5.0,23.6,22.3,7,11.1,69.0,15,84.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0128,Norderstedt,near_workplace,53.730969,10.033981,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,4.6,3724.0,Poor,884.0,0,4.0,46.5,0.0,0,11.1,61.6,15,76.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0129,Norderstedt,near_workplace,53.707876,9.939897,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.02,3482.0,Poor,884.0,0,4.0,43.5,0.0,0,11.1,58.6,15,73.6,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0130,Hamburg-Barmbek,urban,53.557942,10.035355,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,16.33,1981.0,Poor,884.0,0,3.0,24.8,23.6,0,11.1,62.4,15,77.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0131,Hamburg-City,urban,53.573054,10.004228,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.36,1686.0,Poor,884.0,1,5.0,21.1,22.3,7,11.1,66.4,15,81.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0132,Elmshorn,outer_suburban,53.734344,9.71934,Elmshorn,Elmshorn,Regional,RE,0.7,17.83,4879.0,Poor,884.0,2,9.0,61.0,31.3,14,11.1,126.3,15,141.3,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0133,Hamburg-Barmbek,urban,53.563926,10.021851,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,15.52,1600.0,Poor,884.0,0,3.0,20.0,23.6,0,11.1,57.6,15,72.6,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0134,Hamburg-Eimsbuettel,urban,53.589369,10.002589,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.55,845.0,Good,884.0,0,5.0,10.6,29.4,0,11.1,56.1,15,71.1,46-60 min,60+ min,Minor impact,False,18,18,20,10,66,High
EMP0135,Hamburg-Harburg,outer_urban,53.428352,9.983454,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,30.4,3115.0,Poor,884.0,2,5.0,38.9,38.2,14,11.1,107.2,15,122.2,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0136,Norderstedt,near_workplace,53.728864,9.988166,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.03,2340.0,Poor,884.0,0,4.0,29.2,0.0,0,11.1,44.3,15,59.3,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0137,Elmshorn,outer_suburban,53.726451,9.687972,Elmshorn,Elmshorn,Regional,RE,0.7,19.71,3831.0,Poor,884.0,2,9.0,47.9,31.3,14,11.1,113.2,15,128.2,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0138,Hamburg-Wandsbek,urban,53.600999,10.11428,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.09,4487.0,Poor,884.0,0,6.0,56.1,35.1,0,11.1,108.2,15,123.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0139,Ahrensburg,suburban,53.679551,10.260609,Ahrensburg,Ahrensburg,Regional,RE,0.75,18.34,1511.0,Poor,884.0,1,8.0,18.9,22.7,7,11.1,67.6,15,82.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0140,Norderstedt,near_workplace,53.725443,9.960166,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.09,2894.0,Poor,884.0,0,4.0,36.2,0.0,0,11.1,51.2,15,66.2,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0141,Hamburg-Wandsbek,urban,53.56513,10.120931,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.65,3642.0,Poor,884.0,0,6.0,45.5,35.1,0,11.1,97.6,15,112.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0142,Hamburg-Wandsbek,urban,53.550724,10.108484,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.67,3620.0,Poor,884.0,0,6.0,45.2,35.1,0,11.1,97.4,15,112.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0143,Elmshorn,outer_suburban,53.79298,9.620326,Elmshorn,Elmshorn,Regional,RE,0.7,26.01,4837.0,Poor,884.0,2,9.0,60.5,31.3,14,11.1,125.8,15,140.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0144,Hamburg-Barmbek,urban,53.574951,10.063209,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.02,413.0,Excellent,884.0,0,6.0,5.2,35.1,0,11.1,57.3,15,72.3,46-60 min,60+ min,Minor impact,False,18,25,20,10,73,High
EMP0145,Hamburg-Wandsbek,urban,53.550947,10.100612,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.43,3226.0,Poor,884.0,0,6.0,40.3,35.1,0,11.1,92.4,15,107.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0146,Hamburg-Altona,urban,53.521589,9.946697,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,20.18,3469.0,Poor,884.0,1,4.0,43.4,24.2,7,11.1,89.6,15,104.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0147,Hamburg-Altona,urban,53.530773,9.923487,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,19.43,2480.0,Poor,884.0,1,4.0,31.0,24.2,7,11.1,77.3,15,92.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0148,Hamburg-Barmbek,urban,53.578021,10.070949,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.88,718.0,Good,884.0,0,6.0,9.0,35.1,0,11.1,61.1,15,76.1,60+ min,60+ min,No impact,False,8,18,20,20,66,High
EMP0149,Hamburg-Wandsbek,urban,53.598505,10.100622,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,13.79,3689.0,Poor,884.0,0,6.0,46.1,35.1,0,11.1,98.2,15,113.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0150,Norderstedt,near_workplace,53.703221,9.957565,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.79,2379.0,Poor,884.0,0,4.0,29.7,0.0,0,11.1,44.8,15,59.8,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0151,Ahrensburg,suburban,53.68172,10.290068,Ahrensburg,Ahrensburg,Regional,RE,0.75,20.23,3445.0,Poor,884.0,1,8.0,43.1,22.7,7,11.1,91.8,15,106.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0152,Kaltenkirchen,outer_suburban,53.837795,9.923293,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,15.66,2541.0,Poor,884.0,1,10.0,31.8,25.9,7,11.1,85.7,15,100.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0153,Norderstedt,near_workplace,53.723103,9.943061,Quickborn,Quickborn,AKN,A1,0.7,3.62,2716.0,Poor,884.0,1,9.0,33.9,11.4,7,11.1,72.4,15,87.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0154,Hamburg-Barmbek,urban,53.567891,10.019041,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,15.05,1876.0,Poor,884.0,0,3.0,23.4,23.6,0,11.1,61.1,15,76.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0155,Norderstedt,near_workplace,53.740146,10.014202,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,4.7,3842.0,Poor,884.0,0,4.0,48.0,0.0,0,11.1,63.1,15,78.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0156,Pinneberg,suburban,53.628591,9.84012,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,12.52,4008.0,Poor,884.0,1,7.0,50.1,19.4,7,11.1,94.5,15,109.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0157,Hamburg-Altona,urban,53.547846,9.933037,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,17.44,480.0,Excellent,884.0,1,4.0,6.0,24.2,7,11.1,52.3,15,67.3,46-60 min,60+ min,Minor impact,False,18,25,14,10,67,High
EMP0158,Pinneberg,suburban,53.691465,9.812533,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,11.38,4290.0,Poor,884.0,1,7.0,53.6,19.4,7,11.1,98.1,15,113.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0159,Quickborn,suburban,53.723579,9.898193,Quickborn,Quickborn,AKN,A1,0.7,6.18,909.0,Good,884.0,1,9.0,11.4,11.4,7,11.1,49.8,15,64.8,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0160,Quickborn,suburban,53.727633,9.845818,Quickborn,Quickborn,AKN,A1,0.7,9.58,3846.0,Poor,884.0,1,9.0,48.1,11.4,7,11.1,86.5,15,101.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0161,Norderstedt,near_workplace,53.682413,9.995935,Garstedt,Norderstedt,U-Bahn,U1,0.85,2.27,143.0,Excellent,884.0,0,6.0,1.8,6.1,0,11.1,25.0,15,40.0,0-30 min,31-45 min,Minor impact,False,35,25,20,10,90,Very High
EMP0162,Kaltenkirchen,outer_suburban,53.876928,9.964328,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,19.53,4442.0,Poor,884.0,1,10.0,55.5,25.9,7,11.1,109.5,15,124.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0163,Hamburg-City,urban,53.534693,10.043403,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,18.97,3145.0,Poor,884.0,0,3.0,39.3,23.6,0,11.1,76.9,15,91.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0164,Norderstedt,near_workplace,53.68808,10.027753,Ochsenzoll,Hamburg-Langenhorn,U-Bahn,U1,0.8,3.22,2150.0,Poor,884.0,0,7.0,26.9,7.7,0,11.1,52.6,15,67.6,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0165,Hamburg-Barmbek,urban,53.587389,10.065114,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.77,1394.0,Acceptable,884.0,1,5.0,17.4,27.4,7,11.1,67.9,15,82.9,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0166,Hamburg-Eimsbuettel,urban,53.577863,9.919536,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,14.42,3052.0,Poor,884.0,1,4.0,38.1,24.2,7,11.1,84.4,15,99.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0167,Ahrensburg,suburban,53.636209,10.224718,Ahrensburg,Ahrensburg,Regional,RE,0.75,17.41,4415.0,Poor,884.0,1,8.0,55.2,22.7,7,11.1,103.9,15,118.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0168,Ahrensburg,suburban,53.711523,10.225639,Ahrensburg,Ahrensburg,Regional,RE,0.75,15.9,4155.0,Poor,884.0,1,8.0,51.9,22.7,7,11.1,100.7,15,115.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0169,Hamburg-Altona,urban,53.560613,9.978211,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.69,726.0,Good,884.0,1,5.0,9.1,22.3,7,11.1,54.5,15,69.5,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0170,Elmshorn,outer_suburban,53.773873,9.620693,Elmshorn,Elmshorn,Regional,RE,0.7,25.24,3065.0,Poor,884.0,2,9.0,38.3,31.3,14,11.1,103.6,15,118.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0171,Hamburg-Altona,urban,53.576121,9.967412,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,14.01,1992.0,Poor,884.0,0,5.0,24.9,29.4,0,11.1,70.4,15,85.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0172,Hamburg-Wandsbek,urban,53.549681,10.089817,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.27,2903.0,Poor,884.0,0,6.0,36.3,35.1,0,11.1,88.4,15,103.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0173,Hamburg-City,urban,53.579004,9.988408,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.65,1006.0,Acceptable,884.0,0,5.0,12.6,29.4,0,11.1,58.1,15,73.1,46-60 min,60+ min,Minor impact,False,18,10,20,10,58,Medium
EMP0174,Elmshorn,outer_suburban,53.729589,9.674044,Elmshorn,Elmshorn,Regional,RE,0.7,20.67,3047.0,Poor,884.0,2,9.0,38.1,31.3,14,11.1,103.4,15,118.4,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0175,Hamburg-City,urban,53.540325,10.004027,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,17.99,1387.0,Acceptable,884.0,0,3.0,17.3,23.6,0,11.1,55.0,15,70.0,46-60 min,60+ min,Minor impact,False,18,10,20,10,58,Medium
EMP0176,Norderstedt,near_workplace,53.716152,9.941466,Quickborn,Quickborn,AKN,A1,0.7,3.26,2967.0,Poor,884.0,1,9.0,37.1,11.4,7,11.1,75.5,15,90.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0177,Hamburg-Wandsbek,urban,53.577976,10.124149,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.55,3831.0,Poor,884.0,0,6.0,47.9,35.1,0,11.1,100.0,15,115.0,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0178,Lueneburg,regional,53.251911,10.405724,Lueneburg,Lueneburg,Regional,RE,0.7,57.25,702.0,Good,884.0,2,9.0,8.8,79.4,14,11.1,122.3,15,137.3,60+ min,60+ min,No impact,False,8,18,8,20,54,Medium
EMP0179,Kaltenkirchen,outer_suburban,53.80658,9.955337,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.82,2543.0,Poor,884.0,1,9.0,31.8,16.3,7,11.1,75.2,15,90.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0180,Quickborn,suburban,53.723649,9.8791,Quickborn,Quickborn,AKN,A1,0.7,7.36,1831.0,Poor,884.0,1,9.0,22.9,11.4,7,11.1,61.3,15,76.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0181,Kaltenkirchen,outer_suburban,53.823427,9.92118,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.16,3075.0,Poor,884.0,1,10.0,38.4,25.9,7,11.1,92.4,15,107.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0182,Kaltenkirchen,outer_suburban,53.830375,9.951627,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.47,1003.0,Acceptable,884.0,1,10.0,12.5,25.9,7,11.1,66.5,15,81.5,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0183,Hamburg-Wandsbek,urban,53.551684,10.09636,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.24,2977.0,Poor,884.0,0,6.0,37.2,35.1,0,11.1,89.3,15,104.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0184,Hamburg-Altona,urban,53.552993,9.957097,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.63,1464.0,Acceptable,884.0,1,4.0,18.3,24.2,7,11.1,64.6,15,79.6,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0185,Quickborn,suburban,53.73697,9.935096,Quickborn,Quickborn,AKN,A1,0.7,5.1,2150.0,Poor,884.0,1,9.0,26.9,11.4,7,11.1,65.3,15,80.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0186,Pinneberg,suburban,53.691381,9.837051,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,9.78,4923.0,Poor,884.0,1,7.0,61.5,19.4,7,11.1,106.0,15,121.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
